Date,Gold,Copper,Silver,GCR,GSR,Gold_Z_Score,Copper_Z_Score,Silver_Z_Score,GCR_Z_Score,GSR_Z_Score,Corr_Gold_Copper,Corr_Gold_Silver,Corr_Gold_GCR,Corr_Gold_GSR
2024-11-21,2672.1001,4.113,30.912,649.6718,86.4422,1.5039,-0.2484,0.9733,2.1426,0.4827,0.6302,0.9448,0.2275,-0.7577
2024-11-22,2709.8999,4.074,31.309,665.1694,86.5534,1.654,-0.374,1.0823,2.4544,0.5083,0.5897,0.9378,0.2491,-0.7338
2024-11-25,2616.8,4.0915,30.21,639.5699,86.6203,1.2399,-0.3242,0.7504,1.8575,0.521,0.5822,0.9342,0.2228,-0.7269
2024-11-26,2620.3,4.039,30.388,648.7497,86.2281,1.2456,-0.4925,0.7967,2.0364,0.417,0.556,0.9287,0.2178,-0.7052
2024-11-27,2639.8999,4.067,30.111,649.1025,87.6723,1.3203,-0.4095,0.7087,2.0185,0.778,0.5231,0.9182,0.2243,-0.6708
2024-11-29,2657.0,4.0805,30.685,651.1457,86.5895,1.3833,-0.3721,0.8722,2.0372,0.4982,0.4938,0.9098,0.2267,-0.6463
2024-12-02,2634.8999,4.0755,30.449,646.5219,86.5349,1.2771,-0.3918,0.7959,1.9134,0.4791,0.458,0.899,0.2332,-0.6056
2024-12-03,2644.7,4.146,31.077,637.8919,85.1015,1.3089,-0.1732,0.9746,1.7084,0.1103,0.433,0.8888,0.2278,-0.571
2024-12-04,2653.8,4.142,31.505,640.705,84.2343,1.338,-0.1904,1.0926,1.7501,-0.1128,0.3958,0.8777,0.2404,-0.527
2024-12-05,2626.6001,4.135,31.134,635.2116,84.3644,1.2106,-0.2178,0.975,1.6161,-0.0806,0.3704,0.8645,0.2354,-0.4835
2024-12-06,2638.6001,4.1385,31.186,637.574,84.6085,1.2532,-0.213,0.9826,1.65,-0.0179,0.3546,0.8582,0.2317,-0.4718
2024-12-09,2664.8999,4.2235,32.216,630.9696,82.7198,1.3572,0.0525,1.2776,1.4959,-0.497,0.3432,0.8571,0.2334,-0.4791
2024-12-10,2697.6001,4.2235,32.363,638.712,83.3545,1.4881,0.0475,1.3112,1.643,-0.3315,0.3312,0.8589,0.2356,-0.4935
2024-12-11,2733.8,4.214,32.562,648.7423,83.9568,1.6331,0.0116,1.3601,1.8335,-0.1749,0.3095,0.8609,0.2463,-0.5079
2024-12-12,2687.5,4.195,31.228,640.6436,86.0606,1.421,-0.055,0.957,1.6473,0.3637,0.3025,0.8522,0.2364,-0.4965
2024-12-13,2656.0,4.149,30.655,640.1542,86.6417,1.2747,-0.2092,0.7799,1.6209,0.5134,0.3095,0.8536,0.2154,-0.5167
2024-12-16,2651.3999,4.1435,30.697,639.8938,86.3733,1.2453,-0.2308,0.7859,1.5997,0.4425,0.3139,0.8523,0.2039,-0.5212
2024-12-17,2644.3999,4.0915,30.573,646.3155,86.4946,1.2058,-0.4033,0.7423,1.7147,0.4714,0.3213,0.8497,0.1879,-0.5189
2024-12-18,2636.5,4.1,30.41,643.0488,86.6985,1.1626,-0.3799,0.6872,1.631,0.5215,0.3367,0.8535,0.1732,-0.5324
2024-12-19,2592.2,4.0205,29.094,644.7456,89.0974,0.9605,-0.6421,0.2862,1.6492,1.127,0.3675,0.8579,0.1455,-0.5568
2024-12-20,2628.7,4.041,29.66,650.5073,88.6278,1.1133,-0.5777,0.4515,1.7483,1.0004,0.3869,0.8555,0.1372,-0.5595
2024-12-23,2612.3,4.023,29.888,649.3413,87.403,1.0332,-0.6389,0.5149,1.7069,0.6848,0.4265,0.8589,0.1066,-0.5727
2024-12-24,2620.0,4.0495,29.974,646.9935,87.4091,1.0593,-0.5549,0.5353,1.6427,0.683,0.4626,0.8604,0.0757,-0.5812
2024-12-26,2638.8,4.072,30.047,648.0354,87.8224,1.1343,-0.4841,0.5517,1.647,0.7844,0.4795,0.8585,0.072,-0.5813
2024-12-27,2617.2,4.0625,29.655,644.2338,88.2549,1.0304,-0.5175,0.427,1.5556,0.8898,0.5285,0.8608,0.0485,-0.5926
2024-12-30,2606.1001,4.0455,29.106,644.1973,89.5382,0.9735,-0.5761,0.2543,1.5401,1.2077,0.5607,0.8651,0.0318,-0.6096
2024-12-31,2629.2,3.986,28.94,659.6086,90.85,1.0685,-0.7748,0.198,1.8266,1.5278,0.6,0.8629,-0.0001,-0.6129
2025-01-02,2658.8999,3.9885,29.622,666.6416,89.761,1.1923,-0.7692,0.4018,1.9424,1.2482,0.6305,0.8557,-0.0202,-0.6018
2025-01-03,2645.0,4.0395,29.806,654.784,88.7405,1.1223,-0.6044,0.4524,1.6915,0.9922,0.6729,0.851,-0.0733,-0.5968
2025-01-06,2638.3999,4.127,30.342,639.3022,86.9554,1.085,-0.3192,0.6124,1.376,0.5473,0.7133,0.8511,-0.1304,-0.6012
2025-01-07,2656.7,4.1605,30.447,638.553,87.2565,1.1591,-0.2134,0.6389,1.3496,0.6245,0.7535,0.8517,-0.1837,-0.6068
2025-01-08,2664.5,4.2275,30.452,630.2779,87.4984,1.1862,0.0047,0.6343,1.1788,0.6855,0.7867,0.8496,-0.2075,-0.6039
2025-01-09,2683.8,4.2795,30.791,627.1293,87.1618,1.265,0.1729,0.7347,1.1089,0.6029,0.8101,0.8454,-0.2395,-0.596
2025-01-10,2708.5,4.2745,31.091,633.6414,87.1152,1.3677,0.1501,0.8231,1.2251,0.5929,0.8201,0.8388,-0.2514,-0.5807
2025-01-13,2673.5,4.2955,30.091,622.3956,88.8472,1.2011,0.2153,0.4996,0.9995,1.0301,0.8237,0.8315,-0.2532,-0.5677
2025-01-14,2677.5,4.3105,30.132,621.1576,88.859,1.211,0.26,0.5066,0.9685,1.0321,0.8192,0.8238,-0.2486,-0.5543
2025-01-15,2712.5,4.3595,31.319,622.2044,86.6088,1.362,0.4216,0.8816,0.9812,0.4678,0.8185,0.8164,-0.2502,-0.5342
2025-01-16,2746.3999,4.4105,31.523,622.6958,87.1237,1.5078,0.5908,0.9415,0.983,0.6003,0.8227,0.8042,-0.267,-0.4914
2025-01-17,2744.3,4.3375,30.951,632.6916,88.666,1.4884,0.3323,0.7499,1.1663,0.9905,0.8221,0.7829,-0.2638,-0.4135
2025-01-21,2755.0,4.311,31.311,639.0629,87.9882,1.5274,0.2341,0.8618,1.278,0.8227,0.8219,0.7712,-0.2475,-0.3597
2025-01-22,2767.6001,4.2715,31.239,647.9223,88.5944,1.575,0.0897,0.8328,1.435,0.9819,0.8129,0.7477,-0.2055,-0.2808
2025-01-23,2763.1001,4.2995,30.673,642.6561,90.0825,1.5441,0.1818,0.6394,1.3229,1.3613,0.8086,0.7109,-0.1786,-0.179
2025-01-24,2777.3,4.29,31.023,647.3893,89.5239,1.5996,0.143,0.7507,1.401,1.217,0.8011,0.6813,-0.1379,-0.0742
2025-01-27,2737.5,4.2035,30.254,651.243,90.4839,1.4064,-0.1686,0.4856,1.4612,1.455,0.7886,0.6346,-0.1154,0.0494
2025-01-28,2766.8,4.2205,30.727,655.5621,90.0446,1.5337,-0.1139,0.6403,1.5291,1.3401,0.7728,0.5704,-0.0881,0.1845
2025-01-29,2769.1001,4.2575,31.238,650.4052,88.6452,1.5349,0.0127,0.8092,1.4187,0.9843,0.7633,0.5517,-0.0478,0.2442
2025-01-30,2823.0,4.288,32.364,658.3489,87.2266,1.7749,0.1169,1.1901,1.5545,0.627,0.7473,0.571,0.044,0.2732
2025-01-31,2812.5,4.262,32.128,659.9014,87.5405,1.7132,0.0184,1.1024,1.5688,0.7085,0.7341,0.584,0.14,0.3059
2025-02-03,2833.8999,4.294,32.392,659.9674,87.4877,1.8,0.128,1.188,1.5551,0.6972,0.7328,0.6072,0.2475,0.3396
2025-02-04,2853.3,4.3425,32.888,657.0639,86.7581,1.877,0.2975,1.3556,1.4869,0.5167,0.7457,0.6529,0.2891,0.3163
2025-02-05,2871.6001,4.4345,32.857,647.5589,87.3969,1.9483,0.6261,1.3402,1.2982,0.6848,0.7901,0.6901,0.3239,0.316
2025-02-06,2856.0,4.4535,32.518,641.2934,87.8283,1.8615,0.6895,1.2159,1.1718,0.8007,0.8149,0.7124,0.3125,0.3213
2025-02-07,2867.3,4.5815,32.335,625.8431,88.6748,1.9007,1.1535,1.147,0.8775,1.0237,0.8429,0.7276,0.2109,0.3312
2025-02-10,2914.3,4.7005,32.392,619.9979,89.9698,2.1046,1.5845,1.1636,0.7631,1.3564,0.8635,0.7428,0.0816,0.3593
2025-02-11,2912.5,4.5945,32.231,633.9101,90.3633,2.0798,1.186,1.1014,1.014,1.4558,0.8778,0.7532,0.0302,0.3824
2025-02-12,2909.0,4.698,32.695,619.1997,88.9739,2.0481,1.5637,1.2681,0.7351,1.0991,0.8893,0.7724,-0.0782,0.3735
2025-02-13,2925.8999,4.769,32.65,613.5248,89.6141,2.1134,1.8185,1.2498,0.6244,1.2649,0.8986,0.7859,-0.1886,0.3758
2025-02-14,2883.6001,4.6565,32.801,619.2634,87.912,1.9034,1.3897,1.3045,0.7251,0.8302,0.9043,0.8076,-0.2467,0.3537
2025-02-18,2931.6001,4.585,33.317,639.3893,87.9911,2.1164,1.1134,1.4957,1.0902,0.8495,0.9099,0.8308,-0.2519,0.3338
2025-02-19,2919.3999,4.557,32.993,640.6407,88.4854,2.0451,1.0001,1.3667,1.1046,0.9721,0.9135,0.8425,-0.2497,0.3316
2025-02-20,2940.0,4.608,33.444,638.0209,87.9081,2.1271,1.1865,1.5354,1.0476,0.8238,0.9181,0.8542,-0.2463,0.3227
2025-02-21,2937.6001,4.56,32.976,644.2106,89.083,2.1009,0.9958,1.3517,1.1532,1.1237,0.9243,0.8613,-0.2325,0.3375
2025-02-24,2947.8999,4.517,32.575,652.6234,90.4958,2.1351,0.8242,1.193,1.2986,1.4806,0.9225,0.8606,-0.1959,0.3658
2025-02-25,2904.5,4.486,31.801,647.4588,91.3336,1.9163,0.6986,0.8838,1.1932,1.6862,0.9215,0.8542,-0.1698,0.3876
2025-02-26,2916.8,4.542,32.253,642.1841,90.435,1.9634,0.9089,1.0641,1.0867,1.4562,0.9224,0.8518,-0.1558,0.4119
2025-02-27,2883.2,4.58,31.801,629.5197,90.6638,1.7932,1.0501,0.8791,0.8453,1.5133,0.9236,0.8487,-0.1628,0.4242
2025-02-28,2836.8,4.5145,31.219,628.3752,90.8677,1.5636,0.7882,0.6357,0.8175,1.5647,0.9226,0.8425,-0.1672,0.4268
2025-03-03,2890.2,4.5765,32.032,631.5306,90.2285,1.8126,1.0255,0.9765,0.869,1.4021,0.924,0.8458,-0.1845,0.4274
2025-03-04,2909.6001,4.5275,32.108,642.6505,90.6192,1.894,0.8258,1.0078,1.0667,1.5,0.9243,0.8538,-0.1785,0.4311
2025-03-05,2915.3,4.7665,32.858,611.6228,88.7242,1.9071,1.7617,1.3297,0.4875,1.0188,0.9227,0.8649,-0.2298,0.41
2025-03-06,2916.6001,4.779,33.063,610.2951,88.2134,1.8983,1.798,1.4174,0.4589,0.892,0.921,0.8753,-0.2717,0.3838
2025-03-07,2904.7,4.683,32.548,620.2648,89.2436,1.8259,1.4071,1.1869,0.6388,1.1531,0.9229,0.8978,-0.305,0.3754
2025-03-10,2891.0,4.6395,32.275,623.1275,89.574,1.7458,1.2252,1.0619,0.6865,1.2347,0.9236,0.916,-0.3207,0.3817
2025-03-11,2912.8999,4.74,32.888,614.5359,88.5703,1.8368,1.6153,1.3344,0.5233,0.9814,0.924,0.9324,-0.3401,0.3916
2025-03-12,2939.1001,4.821,33.484,609.6453,87.7763,1.9464,1.9215,1.6002,0.4288,0.7814,0.9239,0.9371,-0.3682,0.3593
2025-03-13,2984.3,4.8985,34.051,609.2273,87.6421,2.1447,2.2061,1.8549,0.417,0.7501,0.9255,0.9404,-0.4029,0.312
2025-03-14,2994.5,4.8695,34.187,614.9502,87.5918,2.1715,2.0656,1.9076,0.518,0.7366,0.9279,0.9443,-0.4293,0.2577
2025-03-17,3000.0,4.9335,34.074,608.0876,88.0437,2.1761,2.2872,1.8473,0.3858,0.8502,0.9289,0.9481,-0.4527,0.2116
2025-03-18,3035.1001,4.993,34.579,607.871,87.7729,2.3198,2.4802,2.0682,0.3766,0.7781,0.9312,0.9517,-0.4812,0.1534
2025-03-19,3035.8999,5.076,33.975,598.089,89.3569,2.2987,2.7499,1.7793,0.1893,1.1754,0.931,0.9512,-0.5131,0.1803
2025-03-20,3040.0,5.085,33.786,597.8368,89.9781,2.2939,2.7343,1.6851,0.1801,1.3255,0.9312,0.9504,-0.5335,0.2074
2025-03-21,3018.2,5.0875,33.29,593.258,90.6639,2.1691,2.6961,1.4481,0.0901,1.489,0.929,0.9484,-0.5497,0.2162
2025-03-24,3013.1001,5.064,33.265,595.004,90.5787,2.1238,2.5661,1.4334,0.1189,1.4603,0.9276,0.9466,-0.5646,0.22
2025-03-25,3023.7,5.183,34.002,583.388,88.9271,2.1538,2.9477,1.7827,-0.1028,1.0419,0.9242,0.9469,-0.5795,0.2028
2025-03-26,3020.8999,5.216,34.033,579.1602,88.7638,2.1203,3.0058,1.7943,-0.1854,0.9993,0.9201,0.946,-0.5966,0.1902
2025-03-27,3060.2,5.0975,34.897,600.3335,87.6924,2.2815,2.5406,2.2091,0.2099,0.7322,0.9214,0.9445,-0.6124,0.1854
2025-03-28,3086.5,5.1125,34.644,603.7164,89.0919,2.3772,2.5543,2.0811,0.27,1.0836,0.9213,0.9456,-0.6078,0.2518
2025-03-31,3122.8,5.02,34.457,622.0717,90.6289,2.5128,2.2003,1.9852,0.6119,1.4662,0.9179,0.9446,-0.5739,0.3204
2025-04-01,3118.8999,5.019,34.158,621.4186,91.308,2.461,2.169,1.8339,0.5946,1.631,0.9146,0.9408,-0.5473,0.3724
2025-04-02,3139.8999,5.0235,34.499,625.0423,91.0142,2.5209,2.1568,1.9939,0.6579,1.5482,0.9117,0.9399,-0.5304,0.3784
2025-04-03,3097.0,4.811,31.844,643.7331,97.2554,2.2936,1.4089,0.6528,1.0034,3.0347,0.9018,0.8981,-0.4896,0.4033
2025-04-04,3012.0,4.3845,29.116,686.9654,103.4483,1.8874,-0.0644,-0.7342,1.8009,4.3561,0.875,0.7931,-0.417,0.3478
2025-04-07,2951.3,4.169,29.51,707.9156,100.0102,1.5974,-0.8068,-0.5407,2.1653,3.4483,0.8443,0.7372,-0.3637,0.3153
2025-04-08,2968.3999,4.1275,29.592,719.1762,100.3109,1.659,-0.9466,-0.5046,2.3401,3.4199,0.8047,0.6852,-0.2988,0.2982
2025-04-09,3056.5,4.1755,30.323,732.0082,100.7981,2.0326,-0.779,-0.1354,2.5341,3.4308,0.7464,0.6096,-0.2107,0.3375
2025-04-10,3155.2,4.321,30.671,730.2013,102.8724,2.439,-0.2789,0.0382,2.4613,3.7581,0.6755,0.5076,-0.0994,0.4135
2025-04-11,3222.2,4.5075,31.824,714.853,101.2506,2.6889,0.3597,0.6274,2.1544,3.3232,0.6168,0.4491,-0.0003,0.4688
2025-04-14,3204.8,4.6105,32.092,695.109,99.8629,2.5695,0.7092,0.7596,1.7809,2.9683,0.5839,0.4104,0.0553,0.5055
2025-04-15,3218.7,4.611,32.227,698.0481,99.8759,2.586,0.707,0.8228,1.8136,2.9083,0.5461,0.3661,0.1157,0.5453
2025-04-16,3326.6001,4.674,32.926,711.7245,101.0326,2.9851,0.9173,1.1762,2.0305,3.0683,0.4989,0.34,0.2064,0.5895
2025-04-17,3308.7,4.7315,32.42,699.2919,102.0574,2.8525,1.1068,0.9064,1.792,3.1897,0.4667,0.3005,0.2704,0.6299
2025-04-21,3406.2,4.721,32.496,721.4996,104.8191,3.1824,1.0646,0.9384,2.1531,3.6098,0.4248,0.2475,0.3538,0.686
2025-04-22,3400.8,4.8705,32.88,698.2445,103.4307,3.0889,1.5631,1.129,1.7309,3.2632,0.412,0.2198,0.4009,0.7203
2025-04-23,3276.3,4.8355,33.518,677.5515,97.7475,2.547,1.4339,1.4512,1.3612,2.1871,0.3895,0.1924,0.4305,0.7375
2025-04-24,3332.0,4.85,33.482,687.0103,99.5162,2.72,1.472,1.4229,1.5127,2.4686,0.3691,0.1746,0.4663,0.7536
2025-04-25,3282.3999,4.8355,32.989,678.813,99.4998,2.4865,1.4125,1.158,1.3598,2.4263,0.3481,0.1501,0.4914,0.7639
2025-04-28,3332.5,4.838,32.99,688.8177,101.0155,2.6368,1.4125,1.1513,1.5214,2.647,0.3323,0.1477,0.5213,0.7713
2025-04-29,3318.8,4.823,33.275,688.1194,99.7385,2.5429,1.3546,1.2935,1.4977,2.3856,0.3103,0.1477,0.5517,0.7751
2025-04-30,3305.0,4.56,32.531,724.7807,101.5954,2.4525,0.4783,0.8942,2.112,2.6583,0.2611,0.1344,0.5908,0.7812
2025-05-01,3210.0,4.581,32.189,700.7204,99.7235,2.0697,0.5482,0.7077,1.6828,2.3048,0.2265,0.1285,0.612,0.781
2025-05-02,3231.8999,4.6275,31.989,698.4116,101.0316,2.1266,0.7022,0.5949,1.6304,2.4853,0.1998,0.1177,0.6274,0.7823
2025-05-05,3311.3,4.655,32.205,711.3426,102.8194,2.3897,0.791,0.7069,1.8376,2.7314,0.1696,0.1014,0.6465,0.7878
2025-05-06,3411.3999,4.735,33.113,720.4646,103.023,2.7142,1.0538,1.2006,1.9772,2.7136,0.1552,0.1032,0.6635,0.7951
2025-05-07,3381.3999,4.6165,32.531,732.4597,103.9439,2.5629,0.6597,0.8732,2.1622,2.8057,0.136,0.0911,0.6787,0.8039
2025-05-08,3296.6001,4.561,32.378,722.7801,101.8161,2.226,0.4759,0.7824,1.9782,2.4266,0.1117,0.0772,0.6884,0.8081
2025-05-09,3335.3999,4.611,32.676,723.3572,102.0749,2.3338,0.6416,0.9437,1.9698,2.4278,0.0973,0.0743,0.696,0.811
2025-05-12,3220.0,4.5785,32.388,703.2871,99.4195,1.9001,0.5339,0.7749,1.6136,1.9891,0.093,0.0696,0.695,0.8106
2025-05-13,3240.3,4.6815,32.868,692.15,98.5853,1.9502,0.8773,1.0391,1.413,1.8391,0.0859,0.0726,0.694,0.8076
2025-05-14,3181.3999,4.611,32.226,689.9588,98.7215,1.7244,0.6466,0.6685,1.3688,1.8391,0.0735,0.0779,0.6953,0.8048
2025-05-15,3220.7,4.6445,32.481,693.4439,99.1564,1.8441,0.7666,0.8072,1.4242,1.8834,0.0579,0.0804,0.6986,0.8022
2025-05-16,3182.0,4.5555,32.158,698.4963,98.9489,1.6908,0.4764,0.6171,1.5062,1.8315,0.0452,0.0885,0.6988,0.7989
2025-05-19,3228.8999,4.6335,32.313,696.8598,99.9257,1.836,0.7465,0.7,1.471,1.956,0.0293,0.0897,0.7024,0.7967
2025-05-20,3280.3,4.6195,32.98,710.0985,99.4633,1.992,0.711,1.0749,1.6982,1.8676,0.0074,0.092,0.7104,0.7953
2025-05-21,3309.3,4.638,33.463,713.5188,98.8943,2.0667,0.7879,1.344,1.7522,1.7679,-0.0221,0.0873,0.7201,0.7942
2025-05-22,3292.3,4.6485,33.047,708.25,99.6248,1.9842,0.8396,1.1022,1.6539,1.8604,-0.0451,0.0836,0.7259,0.7924
2025-05-23,3363.6001,4.8065,33.442,699.8024,100.5801,2.1998,1.3941,1.3173,1.4958,1.9835,-0.055,0.0768,0.7265,0.7916
2025-05-27,3299.1001,4.71,33.146,700.4459,99.5324,1.9584,1.0601,1.1408,1.5025,1.8105,-0.0891,0.0415,0.7304,0.7935
2025-05-28,3293.6001,4.644,33.0,709.2162,99.8061,1.9192,0.8324,1.0504,1.6558,1.8341,-0.1162,0.0263,0.7335,0.7913
2025-05-29,3317.1001,4.6535,33.283,712.8183,99.6635,1.9764,0.8722,1.2041,1.7163,1.8011,-0.1494,0.0169,0.7409,0.7885
2025-05-30,3288.8999,4.6525,32.892,706.9102,99.9909,1.8623,0.873,0.9814,1.6024,1.8393,-0.1536,0.0186,0.7358,0.782
2025-06-02,3370.6001,4.8345,34.563,697.1973,97.5205,2.1109,1.5095,1.8996,1.4159,1.4622,-0.1411,0.0554,0.7263,0.7635
2025-06-03,3350.2,4.8095,34.503,696.5796,97.0988,2.0203,1.4144,1.8449,1.3982,1.3892,-0.1459,0.0729,0.7201,0.7463
2025-06-04,3373.5,4.8645,34.519,693.4937,97.7288,2.0733,1.5997,1.8332,1.3349,1.4731,-0.1535,0.0837,0.7131,0.7288
2025-06-05,3350.7,4.9135,35.689,681.9375,93.8861,1.9767,1.7561,2.4388,1.1108,0.8893,-0.1447,0.12,0.6983,0.6928
2025-06-06,3322.7,4.83,36.025,687.9296,92.2332,1.8651,1.4578,2.5764,1.2193,0.6346,-0.1331,0.1628,0.6837,0.6497
2025-06-09,3332.1001,4.9095,36.688,678.7046,90.8226,1.8761,1.7237,2.873,1.038,0.4155,-0.1069,0.2166,0.6652,0.5972
2025-06-10,3320.8999,4.884,36.542,679.955,90.879,1.8222,1.6219,2.7441,1.057,0.4182,-0.0866,0.2641,0.648,0.5453
2025-06-11,3321.3,4.801,36.166,691.7934,91.8349,1.8064,1.3291,2.5056,1.2827,0.5579,-0.0628,0.3054,0.6304,0.4958
2025-06-12,3380.8999,4.8215,36.213,701.2133,93.3615,1.9795,1.3903,2.4903,1.4616,0.7851,-0.0301,0.3627,0.6142,0.443
2025-06-13,3431.2,4.803,36.281,714.3868,94.5729,2.1176,1.3203,2.4832,1.7139,0.9642,0.0145,0.4152,0.5983,0.3889
2025-06-16,3396.3999,4.8265,36.379,703.6983,93.3615,1.9849,1.3909,2.4936,1.4964,0.771,0.0644,0.4548,0.5766,0.3331
2025-06-17,3386.6001,4.8005,37.09,705.4682,91.3076,1.9334,1.2955,2.7951,1.5259,0.4478,0.1224,0.4859,0.547,0.2646
2025-06-18,3389.8,4.845,36.866,699.6492,91.9492,1.9244,1.4361,2.6381,1.4044,0.5413,0.1887,0.5164,0.5076,0.1946
2025-06-20,3368.1001,4.826,35.976,697.9072,93.6207,1.8373,1.3641,2.1746,1.3652,0.7949,0.2817,0.5549,0.4584,0.122
2025-06-23,3377.7,4.843,36.153,697.4396,93.4279,1.8494,1.4137,2.228,1.3522,0.7589,0.4028,0.5977,0.3908,0.0351
2025-06-24,3317.3999,4.867,35.701,681.6108,92.9218,1.644,1.4828,1.9873,1.0226,0.6732,0.4931,0.6433,0.3245,-0.0508
2025-06-25,3327.1001,4.913,36.085,677.2033,92.2018,1.6604,1.6228,2.1419,0.9273,0.5535,0.5884,0.6789,0.2497,-0.1299
2025-06-26,3333.5,5.0655,36.586,658.0792,91.1141,1.6666,2.101,2.3458,0.5199,0.3757,0.649,0.7018,0.1715,-0.193
2025-06-27,3273.7,5.0685,36.037,645.8913,90.8427,1.4663,2.0836,2.0637,0.2544,0.3268,0.6963,0.7133,0.0917,-0.2378
2025-06-30,3294.3999,5.03,35.852,654.9503,91.8889,1.5199,1.9348,1.9557,0.4418,0.488,0.7477,0.7311,0.0064,-0.2873
2025-07-01,3336.7,5.048,36.082,660.9945,92.4755,1.6403,1.9692,2.0379,0.5664,0.5758,0.7812,0.7288,-0.1057,-0.3082
2025-07-02,3348.0,5.149,36.426,650.2233,91.9124,1.6621,2.2608,2.1682,0.3247,0.4794,0.7609,0.6984,-0.1616,-0.2753
2025-07-03,3331.6001,5.097,36.784,653.6394,90.572,1.5974,2.0692,2.2995,0.3933,0.2571,0.7082,0.6627,-0.1547,-0.2791
2025-07-04,3332.5,5.0185,36.775,664.0431,90.6186,1.5869,1.8044,2.262,0.6203,0.2579,0.6306,0.6209,-0.1008,-0.2807
2025-07-07,3332.2,4.9845,36.615,668.5124,91.0064,1.5725,1.6858,2.1603,0.7178,0.3143,0.5409,0.5826,0.0004,-0.268
2025-07-08,3307.0,5.645,36.472,585.8282,90.6723,1.4812,3.6335,2.0693,-1.2011,0.2523,0.3816,0.5379,0.0756,-0.2212
2025-07-09,3311.6001,5.4435,36.351,608.3586,91.1007,1.4841,2.9594,1.9908,-0.6964,0.3166,0.3221,0.5139,0.0974,-0.197
2025-07-10,3317.3999,5.548,37.038,597.9452,89.5675,1.4905,3.194,2.2591,-0.9647,0.052,0.2746,0.4863,0.0963,-0.1776
2025-07-11,3356.0,5.562,38.676,603.3801,86.7722,1.5985,3.1579,2.9084,-0.85,-0.4301,0.2677,0.4716,0.0698,-0.1788
2025-07-14,3351.5,5.515,38.462,607.7063,87.138,1.5707,2.9606,2.7619,-0.7639,-0.3765,0.2789,0.4775,0.0411,-0.1949
2025-07-15,3329.8,5.546,37.834,600.3967,88.0108,1.4898,2.9822,2.4567,-0.9608,-0.2344,0.2697,0.4723,0.0331,-0.1933
2025-07-16,3352.5,5.4965,37.853,609.9336,88.5663,1.5476,2.7895,2.4251,-0.735,-0.1461,0.3003,0.5215,-0.0177,-0.2642
2025-07-17,3340.1001,5.486,38.056,608.8407,87.768,1.4957,2.7088,2.4678,-0.7729,-0.2902,0.3096,0.5584,-0.0428,-0.322
2025-07-18,3353.0,5.578,38.223,601.1115,87.7221,1.523,2.8935,2.4941,-0.974,-0.3033,0.3183,0.5574,-0.0648,-0.3271
2025-07-21,3401.8999,5.6105,39.101,606.3452,87.0029,1.662,2.9165,2.7944,-0.8497,-0.4335,0.3559,0.5836,-0.11,-0.3609
2025-07-22,3439.2,5.697,39.32,603.6861,87.4669,1.7628,3.0695,2.8267,-0.9245,-0.3569,0.4069,0.6082,-0.1681,-0.3876
2025-07-23,3394.1001,5.795,39.278,585.6946,86.4122,1.6081,3.2375,2.7591,-1.3862,-0.5465,0.4327,0.6288,-0.2054,-0.4162
2025-07-24,3371.0,5.777,39.021,583.5209,86.3894,1.5234,3.1197,2.6153,-1.4403,-0.5541,0.442,0.6357,-0.2247,-0.4283
2025-07-25,3334.0,5.7635,38.167,578.4679,87.3529,1.3979,3.0196,2.2624,-1.5719,-0.3863,0.4288,0.6316,-0.217,-0.4238
2025-07-28,3309.1001,5.595,38.026,591.4388,87.022,1.3105,2.5694,2.1845,-1.2431,-0.4462,0.3926,0.6004,-0.1865,-0.3905
2025-07-29,3323.3999,5.6035,38.084,593.0936,87.265,1.3457,2.5474,2.1829,-1.2027,-0.4045,0.3663,0.5724,-0.1657,-0.358
2025-07-30,3295.8,5.57,37.566,591.7056,87.7336,1.25,2.4309,1.9669,-1.2383,-0.3239,0.3423,0.5612,-0.1411,-0.3404
2025-07-31,3293.2,4.3305,36.552,760.4664,90.0963,1.2327,-0.467,1.5717,3.0307,0.0911,0.3794,0.6049,-0.1925,-0.3994
2025-08-01,3347.7,4.4125,36.787,758.6856,91.0023,1.3935,-0.2791,1.646,2.9249,0.2487,0.3856,0.6507,-0.2022,-0.4614
2025-08-04,3374.3999,4.415,37.192,764.3035,90.7292,1.4662,-0.2769,1.7821,3.001,0.1968,0.3477,0.6546,-0.1563,-0.4615
2025-08-05,3381.8999,4.364,37.687,774.9542,89.7365,1.4787,-0.4014,1.9527,3.1849,0.0195,0.3157,0.6773,-0.1174,-0.4885
2025-08-06,3380.0,4.391,37.766,769.7564,89.4985,1.462,-0.3423,1.9673,2.9957,-0.0238,0.2604,0.6614,-0.0624,-0.4679
2025-08-07,3400.3,4.3785,38.158,776.5902,89.1111,1.5149,-0.3774,2.0982,3.0859,-0.0927,0.2033,0.6521,-0.0047,-0.4544
2025-08-08,3439.1001,4.4555,38.417,771.8775,89.5203,1.6243,-0.2004,2.1743,2.9137,-0.0209,0.1161,0.6296,0.0773,-0.4272
2025-08-11,3353.1001,4.4235,37.662,758.0197,89.0314,1.3427,-0.2817,1.877,2.5522,-0.1083,0.0787,0.5986,0.1034,-0.3909
2025-08-12,3348.8999,4.5085,37.899,742.7969,88.3638,1.3194,-0.0832,1.9484,2.1779,-0.2272,0.0178,0.5455,0.1462,-0.3393
